bes,on,from,to,start,actual_start,end,actual_end,length,in_house,from_lat,from_lng,to_lat,to_lng
1601130,S ASHLAND AVE,W 63RD ST,W MARQUETTE RD,2017-01-09,TRUE,2017-04-18,TRUE,2609.392596,FALSE,41.7794589,-87.6642888,41.7721986,-87.6639278
1601130,S ASHLAND AVE,W MARQUETTE RD,W 71ST ST,2017-01-09,TRUE,2017-04-18,TRUE,2646.267501,FALSE,41.7721986,-87.6639278,41.7649064,-87.6636986
1701089,N CENTRAL PARK BLVD,W MADISON ST,W FIFTH AVE,2017-01-23,TRUE,2017-03-16,TRUE,1845.361608,FALSE,41.880854,-87.7158843,41.8756961,-87.7157196
1501362,N SOUTHPORT AVE,W ADDISON ST,W BELMONT AVE,2017-01-30,TRUE,2017-05-24,TRUE,2685.944124,FALSE,41.9470633,-87.6640242,41.9397586,-87.6638115
1601069,W FIFTH AVE,S KOSTNER AVE,W HARRISON ST,2017-01-30,TRUE,2017-04-20,TRUE,3277.774718,FALSE,41.8702986,-87.7351109,41.8734591,-87.7238643
1601069,S KEDVALE AVE,W FIFTH AVE,W ARTHINGTON ST,2017-01-30,TRUE,2017-04-20,TRUE,725.7844733,FALSE,41.8719846,-87.7290422,41.8699748,-87.7289863
1601069,S TRIPP AVE,W HARRISON ST,W ARTHINGTON ST,2017-01-30,TRUE,2017-04-20,TRUE,1246.138521,FALSE,41.8733664,-87.7315342,41.8699485,-87.7314256
1701141,E 83RD PL,S COMMERCIAL AVE,S BOND AVE,2017-01-30,TRUE,2017-03-29,TRUE,1057.670597,FALSE,41.7434668,-87.5517331,41.7435034,-87.5478859
1701141,S HOUSTON AVE,E 82ND ST,E 83RD PL,2017-01-30,TRUE,2017-03-29,TRUE,1095.44711,FALSE,41.7464811,-87.5503654,41.7434702,-87.550295
1701141,E 83RD ST,S COMMERCIAL AVE,S HOUSTON AVE,2017-01-30,TRUE,2017-03-29,TRUE,316.2074809,FALSE,41.7446582,-87.5514255,41.7446616,-87.5503237
1701176,W 47TH ST,S LOOMIS BLVD,S RACINE AVE,2017-02-08,TRUE,2017-04-04,TRUE,1308.787051,FALSE,41.8086596,-87.6601074,41.808731,-87.6552462
1701116,E 81ST ST,S COLFAX AVE,S EXCHANGE AVE,2017-02-14,TRUE,2017-06-07,TRUE,2284.473502,FALSE,41.748144,-87.5613263,41.7482616,-87.5528303
1701116,S MANISTEE AVE,E 81ST ST,E 82ND ST,2017-02-14,TRUE,2017-06-07,TRUE,667.1406658,FALSE,41.7481977,-87.5576846,41.7463746,-87.557644
1401051,S MASSASOIT AVE,W 61ST ST,W 63RD ST,2017-02-20,TRUE,2017-06-05,TRUE,1335.441431,FALSE,41.7816595,-87.7655302,41.7779837,-87.7653901
1401051,W 61ST ST,S MENARD AVE,S CENTRAL AVE,2017-02-20,TRUE,2017-06-05,TRUE,1315.320635,FALSE,41.7816247,-87.7667454,41.7817089,-87.7618693
1401051,S MENARD AVE,W 60TH ST,W 63RD ST,2017-02-20,TRUE,2017-06-05,TRUE,1983.977721,FALSE,41.7834584,-87.766815,41.7779553,-87.7666079
1501154,W WILSON AVE,N SEELEY AVE,N DAMEN AVE,2017-02-20,TRUE,2017-07-31,FALSE,380.7008335,FALSE,41.965072,-87.6806947,41.9650895,-87.6790765
1501154,N DAMEN AVE,W LAWRENCE AVE,W MONTROSE AVE,2017-02-20,TRUE,2017-07-31,FALSE,2614.61538,FALSE,41.9687574,-87.6791738,41.9614522,-87.6789658
1501154,N DAMEN AVE,W ARGYLE ST,W LAWRENCE AVE,2017-02-20,TRUE,2017-07-31,FALSE,1303.032052,FALSE,41.9723853,-87.6792817,41.9687574,-87.6791738
1601037,W HUBBARD ST,N LAVERGNE AVE,N CICERO AVE,2017-02-20,TRUE,2017-05-15,TRUE,1321.092303,FALSE,41.8886471,-87.7504624,41.8886725,-87.7455681
1601037,W KINZIE ST,N LAVERGNE AVE,N CICERO AVE,2017-02-20,TRUE,2017-05-15,TRUE,1338.281801,FALSE,41.8878691,-87.7504358,41.887926,-87.7455431
1601037,N LAVERGNE AVE,W HUBBARD ST,W KINZIE ST,2017-02-20,TRUE,2017-05-15,TRUE,329.7942641,FALSE,41.8886471,-87.7504624,41.8878691,-87.7504358
1601099,E 113TH PL,S STATE ST,S MICHIGAN AVE,2017-02-20,TRUE,2017-07-18,FALSE,538.5508271,FALSE,41.6880385,-87.6229624,41.688073,-87.6209915
1601099,S STATE ST,E 113TH ST,E 119TH ST,2017-02-20,TRUE,2017-07-18,FALSE,3910.994795,FALSE,41.688957,-87.6229923,41.6780163,-87.6226548
1401201,S LANGLEY AVE,E PERSHING RD,E 40TH ST,2017-02-24,TRUE,2017-05-05,TRUE,768.9929024,FALSE,41.8239737,-87.609955,41.8214594,-87.6097816
1401201,E 40TH ST,S VINCENNES AVE,S COTTAGE GROVE AVE,2017-02-24,TRUE,2017-05-05,TRUE,1626.762151,FALSE,41.8214148,-87.6131639,41.8215045,-87.6068311
1601144,N CICERO AVE,W WRIGHTWOOD AVE,W ARMITAGE AVE,2017-02-24,TRUE,2017-08-05,FALSE,3965.773725,FALSE,41.9285649,-87.7465076,41.9169352,-87.7461694
1601144,N CICERO AVE,W DIVERSEY AVE,W WRIGHTWOOD AVE,2017-02-24,TRUE,2017-08-05,FALSE,0,FALSE,41.9315492,-87.746641,41.9285649,-87.7465076
1501327,W POPE JOHN PAUL II DR,S ALBANY AVE,S CALIFORNIA AVE,2017-03-01,TRUE,2017-05-31,TRUE,1962.707817,FALSE,41.8154401,-87.7017087,41.8155372,-87.6944095
1501327,S MOZART ST,S ARCHER AVE,W POPE JOHN PAUL II DR,2017-03-01,TRUE,2017-05-31,TRUE,1183.316854,FALSE,41.8186767,-87.6957989,41.8155217,-87.6956439
1301155,W LAKE ST,N ADA ST,N ABERDEEN ST,2017-03-06,TRUE,2017-05-04,TRUE,1641.430132,FALSE,41.8854547,-87.6607605,41.8855339,-87.6544691
1301155,W LAKE ST,N ABERDEEN ST,N MORGAN ST,2017-03-06,TRUE,2017-05-04,TRUE,649,FALSE,41.8855339,-87.6544691,41.8855734,-87.6521467
1701011,W ARTHINGTON ST,S LAVERGNE AVE,S CICERO AVE,2017-03-06,TRUE,2017-07-14,FALSE,1087.28456,FALSE,41.8693192,-87.7490219,41.869355,-87.7448627
1701011,S CICERO AVE,W POLK ST,W FIFTH AVE,2017-03-06,TRUE,2017-07-14,FALSE,0,FALSE,41.8704545,-87.7449022,41.8685142,-87.7448373
1701011,W FIFTH AVE,S CICERO AVE,S KOLMAR AVE,2017-03-06,TRUE,2017-07-14,FALSE,1634.584035,FALSE,41.8685142,-87.7448373,41.8692352,-87.7388891
1701011,S KILPATRICK AVE,W ARTHINGTON ST,W FIFTH AVE,2017-03-06,TRUE,2017-07-14,FALSE,0,FALSE,41.8695735,-87.7424288,41.8687188,-87.7423956
1601078,W WILSON AVE,N ASHLAND AVE,N CLARK ST,2017-03-07,TRUE,2017-08-01,FALSE,764.3114444,FALSE,41.9652248,-87.6694196,41.9652556,-87.6667205
1601078,W SUNNYSIDE AVE,N ASHLAND AVE,N CLARK ST,2017-03-07,TRUE,2017-08-01,FALSE,800.2233527,FALSE,41.963408,-87.669222,41.9634388,-87.6663406
1601078,N CLARK ST,W LAWRENCE AVE,W MONTROSE AVE,2017-03-07,TRUE,2017-08-01,FALSE,2622.103429,FALSE,41.9688949,-87.6675066,41.9616225,-87.6659485
1701175,N CENTRAL PARK AVE,150' NORTH OF W FILMORE ST,W ROOSEVELT RD,2017-03-20,TRUE,2017-05-09,TRUE,779.611426,FALSE,41.8681027,-87.7154613,41.8662918,-87.7154104
601184,S ADA ST,W 59TH ST,W 61ST ST,2017-03-21,TRUE,2017-05-16,TRUE,1325.572892,FALSE,41.7868423,-87.658342,41.7831856,-87.6582441
601184,S ADA ST,W 57TH ST,W 59TH ST,2017-03-21,TRUE,2017-05-16,TRUE,1220.052793,FALSE,41.7904811,-87.6584455,41.7868423,-87.658342
601184,W 60TH ST,S LOOMIS BLVD,S THROOP ST,2017-03-21,TRUE,2017-05-16,TRUE,0,FALSE,41.7849846,-87.6595046,41.7850349,-87.6570547
1601187,E BALBO AVE,S STATE ST,S WABASH AVE,2017-03-21,TRUE,2017-04-27,TRUE,429.4087591,FALSE,41.8730865,-87.6276185,41.8731112,-87.6259618
1601187,E BALBO AVE,120' WEST OF S MICHIGAN AVE,50' WEST OF S MICHIGAN AVE,2017-03-21,TRUE,2017-04-27,TRUE,65.22766085,FALSE,41.8731616,-87.6241266,41.8731616,-87.6241266
1701082,S ADA ST,W 77TH ST,W 79TH ST,2017-03-22,TRUE,2017-05-09,TRUE,1229.638916,FALSE,41.7540702,-87.6570567,41.7504528,-87.656969
1701082,W 78TH ST,S LOOMIS BLVD,S ADA ST,2017-03-22,TRUE,2017-05-09,TRUE,457.8431108,FALSE,41.7522384,-87.6586279,41.7522633,-87.6570164
1701070,S MARQUETTE AVE,E 76TH ST,E 79TH ST,2017-03-27,TRUE,2017-06-16,TRUE,1910.461929,FALSE,41.7572594,-87.5585493,41.7518183,-87.558961
1701070,E 78TH ST,S MARQUETTE AVE,S BURNHAM AVE,2017-03-27,TRUE,2017-06-16,TRUE,339.6193659,FALSE,41.7536268,-87.5584799,41.7536517,-87.557017
1701070,E 77TH ST,S COLFAX AVE,S BURNHAM AVE,2017-03-27,TRUE,2017-06-16,TRUE,1178.415394,FALSE,41.755404,-87.5614509,41.7554625,-87.5570662
1601043,W ADDISON ST,N DAMEN AVE,N ASHLAND AVE,2017-03-28,TRUE,2017-07-19,FALSE,2600.762757,FALSE,41.9468548,-87.6785464,41.9469938,-87.668766
1601043,N DAMEN AVE,W ADDISON ST,W CORNELIA AVE,2017-03-28,TRUE,2017-07-19,FALSE,667.2897045,FALSE,41.9468548,-87.6785464,41.9450285,-87.6785032
1601043,N WOLCOTT AVE,150' SOUTH OF W ADDISON ST,W CORNELIA AVE,2017-03-28,TRUE,2017-07-19,FALSE,430.8037841,FALSE,41.9468811,-87.6761275,41.9069056,-87.6729895
1701123,S HAMILTON AVE,W 97TH ST,W 99TH ST,2017-03-31,TRUE,2017-05-09,TRUE,1207.974501,FALSE,41.7173851,-87.6758987,41.7137489,-87.6757907
1601116,W 31ST ST,S CENTRAL PARK AVE,S KEDZIE AVE,2017-04-06,TRUE,2017-06-12,TRUE,2694.619534,FALSE,41.8370554,-87.714577,41.8372257,-87.7048287
1601132,W AUGUSTA BLVD,N KOSTNER AVE,N CENTRAL PARK AVE,2017-04-06,TRUE,2017-06-29,TRUE,5320.647661,FALSE,41.8988545,-87.7360371,41.8991063,-87.716426
1701028,N BELL AVE,W JARVIS AVE,W TOUHY AVE,2017-04-06,TRUE,2017-07-16,FALSE,1195.316291,FALSE,42.015586,-87.6861705,42.0122287,-87.6861257
1701028,N HAMILTON AVE,250' NORTH OF W CHASE AVE,W TOUHY AVE,2017-04-06,TRUE,2017-07-16,FALSE,884.649229,FALSE,42.0140313,-87.6849616,42.0122188,-87.6849848
1701028,N OAKLEY AVE,W CHASE AVE,W TOUHY AVE,2017-04-06,TRUE,2017-07-16,FALSE,599.8179849,FALSE,42.014067,-87.6875263,42.0122478,-87.6875468
1701026,N LINCOLN AVE,W MONTROSE AVE,W IRVING PARK RD,2017-04-10,TRUE,2017-07-27,FALSE,2861.755695,FALSE,41.9613729,-87.6838213,41.9542012,-87.6787458
1701026,W BELLE PLAINE AVE,N LEAVITT ST,N LINCOLN AVE,2017-04-10,TRUE,2017-07-27,FALSE,998.8713492,FALSE,41.9559229,-87.6836594,41.95596,-87.6799899
1701179,S CLARK ST,170' NORTH OF W HARRISON ST,200' SOUTH OF W TAYLOR ST,2017-04-10,TRUE,2017-07-19,FALSE,2157.630769,FALSE,41.8745214,-87.630673,41.8690276,-87.6304786
1701179,W POLK ST,S LA SALLE ST,S CLARK ST,2017-04-10,TRUE,2017-07-19,FALSE,315.8861844,FALSE,41.8721792,-87.6316327,41.8722398,-87.6306061
1501343,ALLEY WEST OF S UNION AVE,600' NORTH OF W 76TH ST,500' SOUTH OF W 78TH ST,2017-04-12,TRUE,2017-08-01,FALSE,2471.189266,FALSE,41.7561071,-87.6417292,41.7524727,-87.6416455
1501343,ALLEY SOUTH OF W 78TH ST,175' WEST OF S EMERALD AVE,175' EAST OF S EMERALD AVE,2017-04-12,TRUE,2017-08-01,FALSE,285.5205912,FALSE,41.7524512,-87.6428643,41.7524512,-87.6428643
1501343,ALLEY WEST OF S EMERALD AVE,W 78TH ST,500' SOUTH OF W 78TH ST,2017-04-12,TRUE,2017-08-01,FALSE,479.9418093,FALSE,41.7524512,-87.6428643,41.7524512,-87.6428643
1701035,N MENARD AVE ,30' NORTH  OF W BYRON ST, OF W ADDISON ST,2017-04-17,TRUE,2017-08-18,FALSE,2037.96449,FALSE,41.9512659,-87.7718116,41.9458289,-87.7716192
1701035,W GRACE ST,N AUSTIN AVE,N MENARD AVE,2017-04-17,TRUE,2017-08-18,FALSE,1325.430308,FALSE,41.9494212,-87.7766343,41.9494642,-87.7717545
1701035,W BERENICE AVE,N AUSTIN AVE,N MENARD AVE,2017-04-17,TRUE,2017-08-18,FALSE,1325.791376,FALSE,41.9503061,-87.7766678,41.9503652,-87.7717879
1701177,W HARRISON ST,S PULASKI RD,275' WEST  OF S HOMAN AVE,2017-04-17,TRUE,2017-06-26,TRUE,3690.082486,FALSE,41.8734722,-87.7254319,41.8736218,-87.7107827
1701177,S ST LOUIS AVE,W HARRISON ST,W FLOURNOY ST,2017-04-17,TRUE,2017-06-26,TRUE,0,FALSE,41.8736005,-87.71321,41.8726903,-87.71318
1701009,N SPAULDING AVE,W OHIO ST,W FRANKLIN BLVD,2017-04-20,TRUE,2017-07-19,FALSE,590.4421833,FALSE,41.8918621,-87.7088716,41.8900363,-87.7088171
1701009,N ALBANY AVE,W OHIO ST,W FRANKLIN BLVD,2017-04-20,TRUE,2017-07-19,FALSE,590.0735322,FALSE,41.8919182,-87.7039728,41.8903282,-87.7039241
1701009,W OHIO ST,N ST LOUIS AVE,N KEDZIE AVE,2017-04-20,TRUE,2017-07-19,FALSE,1973.256091,FALSE,41.891814,-87.7137548,41.8918892,-87.7064273
1701009,W OHIO ST,N KEDZIE AVE,N SACRAMENTO AVE,2017-04-20,TRUE,2017-07-19,FALSE,1134.680574,FALSE,41.8918892,-87.7064273,41.891931,-87.7019827
1701009,N HOMAN AVE,W OHIO ST,W FRANKLIN BLVD,2017-04-20,TRUE,2017-07-19,FALSE,594.4930788,FALSE,41.8918378,-87.7113187,41.890007,-87.7112517
1701009,N KEDZIE AVE,W OHIO ST,W FRANKLIN BLVD,2017-04-20,TRUE,2017-07-19,FALSE,575.0612009,FALSE,41.8918892,-87.7064273,41.8902983,-87.7063844
1701009,N SACRAMENTO BLVD,W OHIO ST,W FRANKLIN BLVD,2017-04-20,TRUE,2017-07-19,FALSE,594.7767377,FALSE,41.891931,-87.7019827,41.890256,-87.7016754
1201071,W 44TH PL,S WALLACE ST,285' EAST OF S NORMAL AVE,2017-04-24,TRUE,2017-07-16,FALSE,848.8385082,FALSE,41.8135129,-87.640792,41.8135556,-87.63836
1201071,W 45TH ST,S EMERALD AVE,275' EAST OF S NORMAL AVE,2017-04-24,TRUE,2017-07-16,FALSE,1924.158821,FALSE,41.8124528,-87.6444149,41.8126416,-87.6383427
1701080,S KILPATRICK AVE,W 63RD ST,W 67TH ST,2017-04-27,TRUE,2017-06-09,TRUE,2655.258951,FALSE,41.7784684,-87.7398356,41.771185,-87.7387497
1601156,W PERSHING RD,S KEDZIE AVE,S CALIFORNIA AVE,2017-05-01,TRUE,2017-07-28,FALSE,2680.479466,FALSE,41.822586,-87.7043968,41.8227681,-87.6946349
1601156,W PERSHING RD,S CALIFORNIA AVE,S ARCHER AVE,2017-05-01,TRUE,2017-07-28,FALSE,1252.988947,FALSE,41.8227681,-87.6946349,41.82287,-87.689911
1701130,W 83RD ST,<NULL> OF S HALSTED ST,S KERFOOT AVE,2017-05-09,TRUE,2017-07-14,FALSE,525.7275674,FALSE,41.7433921,-87.6525628,41.7433964,-87.6418076
1701130,S BIRKHOFF AVE,W 83RD ST,S VINCENNES AVE,2017-05-09,TRUE,2017-07-14,FALSE,1008.453369,FALSE,41.7434135,-87.6407198,41.755363,-87.6330054
1701130,W 84TH ST,S BIRKHOFF AVE,S VINCENNES AVE,2017-05-09,TRUE,2017-07-14,FALSE,291.3496183,FALSE,41.7416821,-87.6391787,41.7416383,-87.6380859
1401313,S EMERALD AVE,W 89TH ST,W 90TH ST,2017-05-10,TRUE,2017-07-25,FALSE,549.6967109,FALSE,41.7325569,-87.642297,41.7308027,-87.642244
1401313,S LOWE AVE,W 89TH ST,W 91ST ST,2017-05-10,TRUE,2017-07-25,FALSE,1265.829235,FALSE,41.7325659,-87.6398743,41.7288104,-87.6397694
1401313,W 89TH ST,S HALSTED ST,S LOWE AVE,2017-05-10,TRUE,2017-07-25,FALSE,990.0302628,FALSE,41.7325499,-87.6435855,41.7325659,-87.6398743
1601177,E 63RD PL,S MARYLAND AVE,300' EAST OF S MARYLAND AVE,2017-05-10,TRUE,2017-08-01,FALSE,303.5593353,FALSE,41.7794988,-87.60463,41.7794988,-87.60463
1601177,S MARYLAND AVE,E 63RD ST,E 67TH ST,2017-05-10,TRUE,2017-08-01,FALSE,2656.096892,FALSE,41.7804132,-87.6046652,41.7731533,-87.6045401
1601177,E MARQUETTE RD,S COTTAGE GROVE AVE,S MARYLAND AVE,2017-05-10,TRUE,2017-08-01,FALSE,0,FALSE,41.7749613,-87.6057823,41.7749637,-87.6045666
1601177,E 64TH PL,S MARYLAND AVE,300' EAST OF S MARYLAND AVE,2017-05-10,TRUE,2017-08-01,FALSE,269.884221,FALSE,41.7777018,-87.6046487,41.7777018,-87.6046487
1701052,W ALTGELD ST,N RACINE AVE,N LINCOLN AVE,2017-05-11,TRUE,2017-09-02,FALSE,1864.463421,FALSE,41.9270978,-87.6585131,41.9272289,-87.6512782
1701052,N SEMINARY AVE,W LILL AVE,W FULLERTON AVE,2017-05-11,TRUE,2017-09-02,FALSE,980.7213357,FALSE,41.9280619,-87.656129,41.9253383,-87.6560276
1701052,W MONTANA ST,N RACINE AVE,N LINCOLN AVE,2017-05-11,TRUE,2017-09-02,FALSE,2219.241875,FALSE,41.9262531,-87.658492,41.9266878,-87.6505254
1601173,N CICERO AVE,W ADDISON ST,W BELMONT AVE,2017-05-17,TRUE,2017-09-08,FALSE,2634.144117,FALSE,41.9461201,-87.7471247,41.9388305,-87.7469319
1701062,W GRAND AVE,130' EAST OF N LA CROSSE AVE,95' EAST OF N KEATING AVE,2017-05-17,TRUE,2017-07-30,FALSE,962.8921258,FALSE,41.9144187,-87.7481614,41.9134283,-87.7447698
1701062,N CICERO AVE,W ARMITAGE AVE,115' SOUTH  OF W CORTLAND ST,2017-05-17,TRUE,2017-07-30,FALSE,813.515757,FALSE,41.9169352,-87.7461694,41.9151006,-87.7460909
1701062,N CICERO ST,60' NORTH  OF W GRAND AVE,W NORTH AVE,2017-05-17,TRUE,2017-07-30,FALSE,1593.193465,FALSE,41.9138915,-87.7458908,41.9095745,-87.7461952
1701119,S HALSTED ST,W 87TH ST,W 90TH ST,2017-05-19,TRUE,2017-07-13,TRUE,2015.919951,FALSE,41.7360161,-87.6435288,41.7307839,-87.6435343
1701065,W 74TH ST,S STEWART AVE,S VINVENNES AVE,2017-05-22,TRUE,2017-08-13,FALSE,1098.990412,FALSE,41.7598935,-87.6345188,41.7599563,-87.6304716
1701065,S STEWART AVE,W 74TH ST,W 75TH ST,2017-05-22,TRUE,2017-08-13,FALSE,631.170221,FALSE,41.7598935,-87.6345188,41.7580729,-87.634461
1701065,S PARNELL AVE,W 71ST ST,W 72ND ST,2017-05-22,TRUE,2017-08-13,FALSE,664.9021694,FALSE,41.7652917,-87.6383568,41.7634614,-87.6382766
1701065,S STEWART AVE,W 71ST ST,W 74TH ST,2017-05-22,TRUE,2017-08-13,FALSE,2092.064416,FALSE,41.7653528,-87.6346743,41.7598935,-87.6345188
